Status Pesanan,Waktu Pesanan Dibuat,Metode Pembayaran,Jumlah,Returned Quantity,Total Diskon,Total Berat,Ongkos Kirim Dibayar oleh Pembeli,Estimasi Potongan Biaya Pengiriman,Total Pembayaran,Perkiraan Ongkos Kirim,Provinsi,Kategori Produk,Jenis Pembatalan,Alasan Pembatalan,Ekspedisi,Metode Pengiriman,Jumlah Terjual Bersih,Weekend
Selesai,2025-01-27 22:34:00,Saldo ShopeePay,1,0,0.0,0.1,18000.0,0.0,29400,18000.0,Banten,Tools & Accessories,nan,,SPX,Instant Delivery,1,0
Selesai,2025-01-27 23:04:00,COD (Bayar di Tempat),1,0,0.0,1.0,15100.0,20000.0,52896,35100.0,Jambi,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2025-01-27 23:09:00,COD (Bayar di Tempat),1,0,0.0,1.3,0.0,13000.0,41560,13000.0,Jawa Barat,Other,nan,,SPX,Reguler,1,0
Batal,2025-01-28 01:14:00,COD (Bayar di Tempat),1,0,0.0,0.5,0.0,0.0,0,17000.0,Jawa Tengah,Tools & Accessories,Pembeli,Perlu mengubah alamat pengiriman,SPX,Reguler,1,0
Selesai,2025-01-28 05:56:00,COD (Bayar di Tempat),1,0,0.0,1.0,17500.0,20000.0,50400,37500.0,Jambi,Food Storage & Packaging,nan,,SPX,Hemat,1,0
Batal,2025-01-28 06:14:00,Online Payment,1,0,0.0,0.4,0.0,0.0,0,8000.0,Jawa Barat,Home Organization & Living,Sistem Otomatis,Lainnya,Platform Default,Hemat,1,0
Selesai,2025-01-28 06:30:00,Online Payment,1,0,0.0,1.64,0.0,14400.0,71800,14400.0,Banten,Other,nan,,SPX,Hemat,1,0
Selesai,2025-01-28 06:30:00,Online Payment,1,0,0.0,1.64,0.0,14400.0,71800,14400.0,Banten,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2025-01-28 06:30:00,Online Payment,1,0,0.0,1.64,0.0,14400.0,71800,14400.0,Banten,Food Storage & Packaging,nan,,SPX,Hemat,1,0
Selesai,2025-01-28 06:30:00,Online Payment,1,0,0.0,1.64,0.0,14400.0,71800,14400.0,Banten,Kitchen & Dining,nan,,SPX,Hemat,1,0
Selesai,2025-01-28 07:09:00,COD (Bayar di Tempat),1,0,0.0,0.08,6500.0,5000.0,13480,11500.0,Jawa Barat,Tools & Accessories,nan,,SPX,Hemat,1,0
Selesai,2025-01-28 07:44:00,Online Payment,1,0,0.0,0.5,3000.0,5000.0,21900,8000.0,Jawa Barat,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2025-01-28 07:56:00,COD (Bayar di Tempat),1,0,0.0,0.07,3000.0,5000.0,13480,8000.0,Dki Jakarta,Kitchen & Dining,nan,,SPX,Hemat,1,0
Selesai,2025-01-28 08:31:00,COD (Bayar di Tempat),1,0,0.0,0.1,11000.0,5000.0,30640,16000.0,Jawa Timur,Tools & Accessories,nan,,SPX,Hemat,1,0
Selesai,2025-01-28 08:42:00,COD (Bayar di Tempat),2,0,0.0,0.16,27500.0,5000.0,41040,32500.0,Sulawesi Selatan,Tools & Accessories,nan,,SPX,Hemat,2,0
Selesai,2025-01-28 09:23:00,Online Payment,10,0,0.0,0.7,0.0,8000.0,86206,8000.0,Dki Jakarta,Kitchen & Dining,nan,,SPX,Hemat,10,0
Selesai,2025-01-28 09:42:00,COD (Bayar di Tempat),1,0,0.0,0.5,0.0,13000.0,18680,13000.0,Jawa Barat,Home Organization & Living,nan,,SPX,Reguler,1,0
Selesai,2025-01-28 09:59:00,COD (Bayar di Tempat),1,0,0.0,0.1,1100.0,5000.0,11225,6100.0,Jawa Barat,Tools & Accessories,nan,,SPX,Hemat,1,0
Selesai,2025-01-28 10:03:00,COD (Bayar di Tempat),1,0,0.0,0.1,3000.0,5000.0,20240,8000.0,Jawa Barat,Kitchen & Dining,nan,,SPX,Hemat,1,0
Selesai,2025-01-28 10:06:00,COD (Bayar di Tempat),1,0,0.0,0.4,11000.0,5000.0,22840,16000.0,Jawa Timur,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2025-01-28 10:18:00,Online Payment,1,0,0.0,4.2,17500.0,0.0,74500,17500.0,Banten,Kitchen & Dining,nan,,SPX,Same Day Delivery,1,0
Selesai,2025-01-28 11:17:00,Saldo ShopeePay,1,0,0.0,0.5,0.0,8000.0,18900,8000.0,Dki Jakarta,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2025-01-28 11:46:00,Online Payment,1,0,0.0,1.0,23000.0,20000.0,207000,43000.0,Dki Jakarta,Other,nan,,SPX,Instant Delivery,1,0
Selesai,2025-01-28 12:03:00,Online Payment,3,0,0.0,0.6,13500.0,20000.0,62000,33500.0,Sumatera Selatan,Kitchen & Dining,nan,,SPX,Hemat,3,0
Selesai,2025-01-28 12:10:00,COD (Bayar di Tempat),1,0,0.0,0.08,11000.0,5000.0,17640,16000.0,Jawa Timur,Tools & Accessories,nan,,SPX,Hemat,1,0
Selesai,2025-01-28 12:33:00,COD (Bayar di Tempat),1,0,0.0,0.5,0.0,8000.0,21592,8000.0,Dki Jakarta,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2025-01-28 13:08:00,COD (Bayar di Tempat),1,0,0.0,0.1,0.0,10000.0,7760,10000.0,Dki Jakarta,Tools & Accessories,nan,,SPX,Reguler,1,0
Selesai,2025-01-28 13:13:00,Saldo ShopeePay,1,0,0.0,0.2,1500.0,5000.0,19925,6500.0,Jawa Barat,Bathroom & Cleaning,nan,,SPX,Hemat,1,0
Selesai,2025-01-28 13:13:00,Saldo ShopeePay,1,0,0.0,0.2,1500.0,5000.0,19925,6500.0,Jawa Barat,Tools & Accessories,nan,,SPX,Hemat,1,0
Selesai,2025-01-28 13:28:00,COD (Bayar di Tempat),1,0,0.0,0.5,0.0,8000.0,18680,8000.0,Jawa Barat,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2025-01-28 13:33:00,COD (Bayar di Tempat),1,0,0.0,0.5,0.0,14700.0,21592,14700.0,Lampung,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2025-01-28 13:45:00,COD (Bayar di Tempat),1,0,0.0,0.2,1000.0,15000.0,18160,16000.0,Di Yogyakarta,Kitchen & Dining,nan,,SPX,Hemat,1,0
Selesai,2025-01-28 13:47:00,COD (Bayar di Tempat),1,0,0.0,0.2,3000.0,5000.0,19720,8000.0,Dki Jakarta,Kitchen & Dining,nan,,SPX,Hemat,1,0
Batal,2025-01-28 13:55:00,SeaBank Bayar Instan,1,0,0.0,0.4,0.0,0.0,0,14000.0,Jawa Barat,Home Organization & Living,Pembeli,Lainnya/ berubah pikiran,SPX,Reguler,1,0
Selesai,2025-01-28 14:22:00,COD (Bayar di Tempat),2,0,0.0,0.4,0.0,8000.0,33240,8000.0,Jawa Barat,Kitchen & Dining,nan,,SPX,Hemat,2,0
Selesai,2025-01-28 15:58:00,Online Payment,1,0,0.0,0.2,3000.0,5000.0,20000,8000.0,Banten,Kitchen & Dining,nan,,SPX,Hemat,1,0
Selesai,2025-01-28 16:10:00,COD (Bayar di Tempat),1,0,0.0,0.1,27200.0,5000.0,45408,32200.000000000004,Sulawesi Selatan,Kitchen & Dining,nan,,SPX,Hemat,1,0
Batal,2025-01-28 17:05:00,Online Payment,1,0,0.0,0.2,0.0,0.0,0,8000.0,Dki Jakarta,Kitchen & Dining,Pembeli,Lainnya,Platform Default,Hemat,1,0
Selesai,2025-01-28 17:19:00,COD (Bayar di Tempat),1,0,0.0,0.85,0.0,17000.0,35840,17000.0,Jawa Tengah,Kitchen & Dining,nan,,SPX,Reguler,1,0
Selesai,2025-01-28 17:19:00,COD (Bayar di Tempat),1,0,0.0,0.85,0.0,17000.0,35840,17000.0,Jawa Tengah,Other,nan,,SPX,Reguler,1,0
Selesai,2025-01-28 17:44:00,Saldo ShopeePay,1,0,0.0,0.5,3000.0,5000.0,24141,8000.0,Jawa Barat,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2025-01-28 18:15:00,COD (Bayar di Tempat),2,0,0.0,0.8,3000.0,5000.0,24920,8000.0,Banten,Home Organization & Living,nan,,SPX,Hemat,2,0
Selesai,2025-01-28 18:23:00,Saldo ShopeePay,1,0,0.0,0.1,3000.0,5000.0,14400,8000.0,Dki Jakarta,Tools & Accessories,nan,,SPX,Hemat,1,0
Selesai,2025-01-28 18:29:00,COD (Bayar di Tempat),1,0,0.0,0.5,3000.0,5000.0,24712,8000.0,Banten,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2025-01-28 19:27:00,SPayLater,6,0,0.0,0.48,0.0,8000.0,32566,8000.0,Banten,Tools & Accessories,nan,,SPX,Hemat,6,0
Selesai,2025-01-28 19:40:00,COD (Bayar di Tempat),1,0,0.0,0.08,3000.0,5000.0,6200,8000.0,Banten,Tools & Accessories,nan,,SPX,Hemat,1,0
Selesai,2025-01-28 20:16:00,Saldo ShopeePay,1,0,0.0,1.15,0.0,17000.0,34857,17000.0,Jawa Timur,Kitchen & Dining,nan,,SPX,Reguler,1,0
Selesai,2025-01-28 20:16:00,Saldo ShopeePay,1,0,0.0,1.15,0.0,17000.0,34857,17000.0,Jawa Timur,Other,nan,,SPX,Reguler,1,0
Selesai,2025-01-28 20:19:00,SPayLater,1,0,0.0,1.0,0.0,12000.0,20695,12000.0,Jawa Barat,Food Storage & Packaging,nan,,SPX,Hemat,1,0
Selesai,2025-01-28 21:16:00,COD (Bayar di Tempat),2,0,0.0,0.2,0.0,14000.0,17640,14000.0,Jawa Barat,Tools & Accessories,nan,,SPX,Reguler,2,0
Selesai,2025-01-28 21:59:00,Saldo ShopeePay,2,0,0.0,1.0,0.0,21000.0,35700,21000.0,Riau,Home Organization & Living,nan,,SPX,Hemat,2,0
Selesai,2025-01-28 22:32:00,Online Payment,1,0,0.0,0.5,400000.0,5000.0,17400,5400.0,Banten,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2025-01-29 02:13:00,SPayLater,1,0,0.0,0.2,0.0,14500.0,29501,14500.0,Jawa Tengah,Other,nan,,SPX,Hemat,1,0
Selesai,2025-01-29 03:13:00,COD (Bayar di Tempat),1,0,0.0,0.4,0.0,8000.0,11400,8000.0,Jawa Barat,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2025-01-29 03:51:00,Online Payment,2,0,0.0,0.2,3000.0,5000.0,21857,8000.0,Jawa Barat,Tools & Accessories,nan,,SPX,Hemat,2,0
Batal,2025-01-29 05:24:00,COD (Bayar di Tempat),1,0,0.0,0.25,0.0,0.0,0,14300.0,Sumatera Selatan,Food Storage & Packaging,Pembeli,Ubah Pesanan yang Ada,SPX,Hemat,1,0
Selesai,2025-01-29 06:29:00,COD (Bayar di Tempat),1,0,0.0,0.2,2000.0,15000.0,29080,17000.0,Jawa Timur,Kitchen & Dining,nan,,SPX,Reguler,1,0
Selesai,2025-01-29 07:42:00,COD (Bayar di Tempat),1,0,0.0,0.5,0.0,8000.0,18576,8000.0,Dki Jakarta,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2025-01-29 09:07:00,COD (Bayar di Tempat),1,0,0.0,1.0,0.0,16500.0,39272,16500.0,Jawa Tengah,Home Organization & Living,nan,,SPX,Reguler,1,0
Selesai,2025-01-29 09:19:00,COD (Bayar di Tempat),1,0,0.0,0.4,0.0,17000.0,10000,17000.0,Jawa Barat,Home Organization & Living,nan,,SPX,Reguler,1,0
Selesai,2025-01-29 10:03:00,COD (Bayar di Tempat),3,0,0.0,0.75,0.0,14400.0,41560,14400.0,Sumatera Selatan,Food Storage & Packaging,nan,,SPX,Hemat,3,0
Selesai,2025-01-29 10:49:00,Online Payment,1,0,0.0,0.4,3000.0,5000.0,13192,8000.0,Jawa Barat,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2025-01-29 10:54:00,Online Payment,1,0,0.0,0.5,0.0,6300.0,20242,6300.0,Dki Jakarta,Home Organization & Living,nan,,J&T,Express,1,0
Selesai,2025-01-29 11:01:00,Saldo ShopeePay,1,0,0.0,0.1,0.0,6500.0,16900,6500.0,Jawa Barat,Kitchen & Dining,nan,,SPX,Reguler,1,0
Batal,2025-01-29 11:18:00,COD (Bayar di Tempat),3,0,0.0,0.6,0.0,0.0,0,24100.0,Sumatera Barat,Kitchen & Dining,Pembeli,Ubah Pesanan yang Ada,SPX,Hemat,3,0
Selesai,2025-01-29 11:19:00,Online Payment,1,0,0.0,0.65,3000.0,5000.0,24458,8000.0,Dki Jakarta,Other,nan,,SPX,Hemat,1,0
Selesai,2025-01-29 11:57:00,COD (Bayar di Tempat),1,0,0.0,0.1,0.0,14500.0,17120,14500.0,Jawa Tengah,Kitchen & Dining,nan,,SPX,Hemat,1,0
Selesai,2025-01-29 13:04:00,COD (Bayar di Tempat),2,0,0.0,1.0,0.0,8000.0,42184,8000.0,Jawa Barat,Home Organization & Living,nan,,SPX,Hemat,2,0
Selesai,2025-01-29 14:05:00,COD (Bayar di Tempat),1,0,0.0,0.1,10000.0,5000.0,21280,15000.0,Jawa Tengah,Tools & Accessories,nan,,SPX,Hemat,1,0
Selesai,2025-01-29 14:15:00,SPayLater,2,0,0.0,2.1,0.0,32000.0,109000,32000.0,Lampung,Kitchen & Dining,nan,,SPX,Hemat,2,0
Selesai,2025-01-29 14:15:00,SPayLater,5,0,0.0,2.1,0.0,32000.0,109000,32000.0,Lampung,Kitchen & Dining,nan,,SPX,Hemat,5,0
Selesai,2025-01-29 14:15:00,SPayLater,3,0,0.0,2.1,0.0,32000.0,109000,32000.0,Lampung,Kitchen & Dining,nan,,SPX,Hemat,3,0
Selesai,2025-01-29 14:15:00,SPayLater,3,0,0.0,2.1,0.0,32000.0,109000,32000.0,Lampung,Kitchen & Dining,nan,,SPX,Hemat,3,0
Selesai,2025-01-29 14:28:00,COD (Bayar di Tempat),1,0,0.0,0.4,3000.0,5000.0,14520,8000.0,Banten,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2025-01-29 15:24:00,COD (Bayar di Tempat),1,0,0.0,0.4,1000.0,15000.0,12440,16000.0,Jawa Timur,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2025-01-29 15:40:00,COD (Bayar di Tempat),1,0,0.0,0.5,5000.0,15000.0,23776,20000.0,Jambi,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2025-01-29 16:49:00,COD (Bayar di Tempat),4,0,0.0,0.8,0.0,16000.0,65480,16000.0,Jawa Timur,Kitchen & Dining,nan,,SPX,Hemat,4,0
Selesai,2025-01-29 16:55:00,COD (Bayar di Tempat),2,0,0.0,0.4,0.0,17000.0,33240,17000.0,Jawa Barat,Kitchen & Dining,nan,,SPX,Reguler,2,0
Selesai,2025-01-29 17:10:00,COD (Bayar di Tempat),3,0,0.0,0.3,1000.0,15000.0,31680,16000.0,Jawa Tengah,Tools & Accessories,nan,,SPX,Hemat,3,0
Selesai,2025-01-29 17:40:00,COD (Bayar di Tempat),1,0,0.0,0.4,0.0,8000.0,11400,8000.0,Jawa Barat,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2025-01-29 18:12:00,SPayLater,6,0,0.0,1.2,0.0,14000.0,40390,14000.0,Jawa Barat,Kitchen & Dining,nan,,SPX,Hemat,6,0
Selesai,2025-01-29 18:40:00,Online Payment,2,0,0.0,0.4,0.0,17000.0,33000,17000.0,Jawa Barat,Kitchen & Dining,nan,,SPX,Reguler,2,0
Selesai,2025-01-29 19:04:00,COD (Bayar di Tempat),1,0,0.0,0.5,0.0,8000.0,21592,8000.0,Jawa Barat,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2025-01-29 19:26:00,COD (Bayar di Tempat),3,0,0.0,0.6,0.0,8000.0,47322,8000.0,Banten,Kitchen & Dining,nan,,SPX,Hemat,3,0
Selesai,2025-01-29 19:38:00,Saldo ShopeePay,1,0,0.0,0.7,0.0,8000.0,16900,8000.0,Dki Jakarta,Kitchen & Dining,nan,,SPX,Hemat,1,0
Batal,2025-01-29 20:17:00,COD (Bayar di Tempat),1,0,0.0,0.1,0.0,0.0,0,6500.0,Dki Jakarta,Kitchen & Dining,Pembeli,Ubah Pesanan yang Ada,SPX,Hemat,1,0
Batal,2025-01-29 21:10:00,Online Payment,1,0,0.0,0.1,0.0,0.0,0,10000.0,Dki Jakarta,Tools & Accessories,Sistem Otomatis,Lainnya,Platform Default,Reguler,1,0
Selesai,2025-01-29 21:41:00,Saldo ShopeePay,1,0,0.0,0.5,0.0,10000.0,21700,10000.0,Dki Jakarta,Home Organization & Living,nan,,SPX,Reguler,1,0
Selesai,2025-01-29 21:46:00,Online Payment,1,0,0.0,0.5,0.0,9500.0,22300,9500.0,Banten,Home Organization & Living,nan,,SPX,Reguler,1,0
Selesai,2025-01-29 21:47:00,COD (Bayar di Tempat),2,0,0.0,0.4,0.0,10000.0,33240,10000.0,Dki Jakarta,Kitchen & Dining,nan,,SPX,Reguler,2,0
Batal,2025-01-29 22:01:00,Saldo ShopeePay,1,0,0.0,0.4,0.0,0.0,0,8000.0,Banten,Food Storage & Packaging,Sistem Otomatis,Lainnya,Platform Default,Hemat,1,0
Selesai,2025-01-29 22:10:00,COD (Bayar di Tempat),1,0,0.0,0.5,14100.0,20000.0,33864,34100.0,Kalimantan Barat,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2025-01-29 22:27:00,Saldo ShopeePay,1,0,0.0,0.8,0.0,20000.0,48400,20000.0,Jambi,Kitchen & Dining,nan,,SPX,Hemat,1,0
Selesai,2025-01-29 22:27:00,Saldo ShopeePay,2,0,0.0,0.8,0.0,20000.0,48400,20000.0,Jambi,Home Organization & Living,nan,,SPX,Hemat,2,0
Selesai,2025-01-29 23:30:00,COD (Bayar di Tempat),3,0,0.0,0.6,16200.0,20000.0,66208,36200.0,Jambi,Kitchen & Dining,nan,,SPX,Hemat,3,0
Batal,2025-01-29 23:50:00,Online Payment,1,0,0.0,0.65,0.0,0.0,0,16000.0,Jawa Timur,Other,Pembeli,Lainnya/ berubah pikiran,SPX,Hemat,1,0
Selesai,2025-01-30 04:13:00,Online Payment,10,0,0.0,7.0,39401.0,0.0,191901,39401.0,Sumatera Selatan,Kitchen & Dining,nan,,JNE,Kargo,10,0
Selesai,2025-01-30 04:39:00,COD (Bayar di Tempat),1,0,0.0,0.25,0.0,14000.0,15040,14000.0,Jawa Barat,Food Storage & Packaging,nan,,SPX,Reguler,1,0
Selesai,2025-01-30 05:15:00,Online Payment,1,0,0.0,0.3,7500.0,5000.0,35986,12500.0,Jawa Barat,Kitchen & Dining,nan,,SPX,Hemat,1,0
Selesai,2025-01-30 06:45:00,Saldo ShopeePay,3,0,0.0,0.75,0.0,11000.0,40900,11000.0,Jawa Barat,Food Storage & Packaging,nan,,SPX,Reguler,3,0
Selesai,2025-01-30 07:26:00,COD (Bayar di Tempat),1,0,0.0,2.33,0.0,11000.0,29930,11000.0,Jawa Barat,Kitchen & Dining,nan,,SPX,Reguler,1,0
Selesai,2025-01-30 07:26:00,COD (Bayar di Tempat),1,0,0.0,2.33,0.0,11000.0,29930,11000.0,Jawa Barat,Other,nan,,SPX,Reguler,1,0
Selesai,2025-01-30 08:08:00,Indomaret/i.Saku,1,0,0.0,1.5,25500.0,0.0,83105,25500.0,Banten,Home Organization & Living,nan,,GoSend,Same Day Delivery,1,0
Selesai,2025-01-30 08:35:00,Online Payment,2,0,0.0,16.0,0.0,18000.0,188200,18000.0,Banten,Food Storage & Packaging,nan,,SPX,Instant Delivery,2,0
Selesai,2025-01-30 09:21:00,Online Payment,1,0,0.0,0.3,3000.0,5000.0,15000,8000.0,Dki Jakarta,Home Organization & Living,nan,,SPX,Hemat,1,0
Batal,2025-01-30 09:27:00,COD (Bayar di Tempat),1,0,0.0,4.0,0.0,0.0,0,126000.0,Maluku,Other,Sistem Otomatis,Pengiriman gagal,SPX,Hemat,1,0
Selesai,2025-01-30 10:09:00,Saldo ShopeePay,1,0,0.0,2.5,800000.0,20000.0,93531,20800.0,Dki Jakarta,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2025-01-30 10:09:00,COD (Bayar di Tempat),1,0,0.0,0.5,0.0,11000.0,18576,11000.0,Jawa Barat,Home Organization & Living,nan,,SPX,Reguler,1,0
Selesai,2025-01-30 10:55:00,COD (Bayar di Tempat),2,0,0.0,0.4,0.0,17000.0,33240,17000.0,Jawa Timur,Kitchen & Dining,nan,,SPX,Reguler,2,0
Selesai,2025-01-30 11:23:00,COD (Bayar di Tempat),1,0,0.0,1.0,18000.0,20000.0,54976,38000.0,Sulawesi Selatan,Home Organization & Living,nan,,SPX,Reguler,1,0
Selesai,2025-01-30 11:38:00,Online Payment,1,0,0.0,12.0,0.0,156800.0,1374000,156800.0,Jawa Timur,Tools & Accessories,nan,,SPX,Hemat,1,0
Selesai,2025-01-30 12:04:00,COD (Bayar di Tempat),1,0,0.0,0.2,3000.0,5000.0,22840,8000.0,Jawa Barat,Tools & Accessories,nan,,SPX,Hemat,1,0
Selesai,2025-01-30 13:39:00,COD (Bayar di Tempat),1,0,0.0,0.4,0.0,17000.0,33240,17000.0,Jawa Timur,Kitchen & Dining,nan,,SPX,Reguler,1,0
Selesai,2025-01-30 15:13:00,Indomaret/i.Saku,1,0,0.0,12.0,96000.0,0.0,1498402,96000.0,Jawa Barat,Tools & Accessories,nan,,SPX,Hemat,1,0
Selesai,2025-01-30 15:53:00,Online Payment,1,0,0.0,0.075,0.0,19000.0,14000,19000.0,Lampung,Kitchen & Dining,nan,,SPX,Reguler,1,0
Selesai,2025-01-30 16:24:00,SeaBank Bayar Instan,1,0,0.0,0.1,3000.0,5000.0,13000,8000.0,Dki Jakarta,Tools & Accessories,nan,,SPX,Hemat,1,0
Selesai,2025-01-30 17:09:00,COD (Bayar di Tempat),1,0,0.0,0.08,3000.0,5000.0,9320,8000.0,Jawa Barat,Tools & Accessories,nan,,SPX,Hemat,1,0
Selesai,2025-01-30 17:48:00,Saldo ShopeePay,2,0,0.0,0.4,0.0,9500.0,31900,9500.0,Jawa Barat,Kitchen & Dining,nan,,SPX,Reguler,2,0
Selesai,2025-01-30 17:51:00,SeaBank Bayar Instan,1,0,0.0,0.1,1500.0,5000.0,11930,6500.0,Dki Jakarta,Tools & Accessories,nan,,SPX,Reguler,1,0
Selesai,2025-01-30 18:48:00,COD (Bayar di Tempat),1,0,0.0,0.5,0.0,14000.0,18680,14000.0,Jawa Barat,Home Organization & Living,nan,,SPX,Reguler,1,0
Selesai,2025-01-30 19:18:00,COD (Bayar di Tempat),4,0,0.0,0.8,48500.0,20000.0,114920,68500.0,Nusa Tenggara Timur (Ntt),Kitchen & Dining,nan,,SPX,Hemat,4,0
Selesai,2025-01-30 19:59:00,COD (Bayar di Tempat),1,0,0.0,0.4,2500.0,5000.0,14000,7500.0,Jawa Barat,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2025-01-30 20:03:00,Online Payment,1,0,0.0,0.5,4500.0,5000.0,23400,9500.0,Banten,Home Organization & Living,nan,,SPX,Reguler,1,0
Selesai,2025-01-30 20:07:00,COD (Bayar di Tempat),1,0,0.0,0.5,0.0,16000.0,18472,16000.0,Jawa Timur,Home Organization & Living,nan,,SPX,Hemat,1,0
Batal,2025-01-30 20:49:00,COD (Bayar di Tempat),1,0,0.0,0.5,0.0,0.0,0,8000.0,Dki Jakarta,Home Organization & Living,Pembeli,Ubah Pesanan yang Ada,SPX,Hemat,1,0
Selesai,2025-01-30 20:51:00,Online Payment,1,0,0.0,0.5,3000.0,5000.0,21900,8000.0,Dki Jakarta,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2025-01-30 20:59:00,COD (Bayar di Tempat),5,0,0.0,1.0,0.0,8000.0,79000,8000.0,Jawa Barat,Kitchen & Dining,nan,,SPX,Hemat,5,0
Selesai,2025-01-30 21:05:00,Saldo ShopeePay,1,0,0.0,0.1,9100.0,0.0,20000,9100.0,Lampung,Tools & Accessories,nan,,SPX,Hemat,1,0
Selesai,2025-01-30 21:34:00,COD (Bayar di Tempat),1,0,0.0,0.4,3000.0,5000.0,14520,8000.0,Banten,Home Organization & Living,nan,,SPX,Hemat,1,0
Batal,2025-01-30 22:21:00,COD (Bayar di Tempat),1,0,0.0,0.1,0.0,0.0,0,8000.0,Banten,Tools & Accessories,Pembeli,Lainnya/ berubah pikiran,SPX,Hemat,1,0
Selesai,2025-01-30 22:29:00,COD (Bayar di Tempat),1,0,0.0,0.5,0.0,19000.0,32720,19000.0,Lampung,Kitchen & Dining,nan,,SPX,Reguler,1,0
Selesai,2025-01-30 23:49:00,COD (Bayar di Tempat),1,0,0.0,0.5,0.0,8000.0,18576,8000.0,Dki Jakarta,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2025-01-31 04:23:00,COD (Bayar di Tempat),1,0,0.0,1.0,1700.0,5000.0,15768,6700.0,Jawa Barat,Food Storage & Packaging,nan,,SPX,Hemat,1,0
Batal,2025-01-31 04:26:00,COD (Bayar di Tempat),1,0,0.0,0.5,0.0,0.0,0,8000.0,Jawa Barat,Home Organization & Living,Pembeli,Perlu mengubah alamat pengiriman,SPX,Hemat,1,0
Selesai,2025-01-31 06:28:00,COD (Bayar di Tempat),1,0,0.0,0.1,0.0,8000.0,16600,8000.0,Banten,Kitchen & Dining,nan,,SPX,Hemat,1,0
Selesai,2025-01-31 08:20:00,COD (Bayar di Tempat),1,0,0.0,0.15,0.0,11000.0,31160,11000.0,Jawa Barat,Kitchen & Dining,nan,,SPX,Reguler,1,0
Selesai,2025-01-31 08:21:00,COD (Bayar di Tempat),1,0,0.0,1.228,0.0,8000.0,37192,8000.0,Jawa Barat,Food Storage & Packaging,nan,,SPX,Hemat,1,0
Selesai,2025-01-31 08:21:00,COD (Bayar di Tempat),1,0,0.0,1.228,0.0,8000.0,37192,8000.0,Jawa Barat,Food Storage & Packaging,nan,,SPX,Hemat,1,0
Selesai,2025-01-31 08:21:00,COD (Bayar di Tempat),1,0,0.0,1.228,0.0,8000.0,37192,8000.0,Jawa Barat,Home Organization & Living,nan,,SPX,Hemat,1,0
Selesai,2025-01-31 08:41:00,COD (Bayar di Tempat),1,0,0.0,1.5,6100.0,20000.0,49984,26100.0,Di Yogyakarta,Other,nan,,SPX,Hemat,1,0
Selesai,2025-01-31 09:59:00,Saldo ShopeePay,10,0,0.0,1.2,8000.0,20000.0,126600,28000.0,Banten,Kitchen & Dining,nan,,SPX,Instant Delivery,10,0
Selesai,2025-01-31 10:18:00,Online Payment,1,0,0.0,0.5,45000.0,0.0,63900,45000.0,Dki Jakarta,Home Organization & Living,nan,,SPX,Instant Delivery,1,0
Selesai,2025-01-31 10:35:00,COD (Bayar di Tempat),4,0,0.0,0.8,13500.0,25000.0,77440,38500.0,Sulawesi Selatan,Kitchen & Dining,nan,,SPX,Hemat,4,0
Selesai,2025-01-31 10:36:00,COD (Bayar di Tempat),1,0,0.0,0.1,3000.0,5000.0,14000,8000.0,Banten,Tools & Accessories,nan,,SPX,Hemat,1,0
Selesai,2025-01-31 11:12:00,COD (Bayar di Tempat),1,0,0.0,0.11,3700.0,15000.0,17328,18700.0,Riau,Tools & Accessories,nan,,SPX,Hemat,1,0
Selesai,2025-01-31 11:42:00,COD (Bayar di Tempat),2,0,0.0,0.4,0.0,17000.0,33240,17000.0,Jawa Tengah,Kitchen & Dining,nan,,SPX,Reguler,2,0
Selesai,2025-01-31 12:14:00,SPayLater,3,0,0.0,0.6,0.0,9000.0,45127,9000.0,Dki Jakarta,Kitchen & Dining,nan,,SPX,Hemat,3,0
Selesai,2025-01-31 12:22:00,Online Payment,1,0,0.0,0.5,5000.0,5000.0,26800,10000.0,Dki Jakarta,Home Organization & Living,nan,,SPX,Reguler,1,0
