Status Pesanan,Waktu Pesanan Dibuat,Metode Pembayaran,Jumlah,Returned Quantity,Total Diskon,Total Berat,Ongkos Kirim Dibayar oleh Pembeli,Estimasi Potongan Biaya Pengiriman,Total Pembayaran,Perkiraan Ongkos Kirim,Provinsi,Kategori Produk,Jenis Pembatalan,Alasan Pembatalan,Ekspedisi,Metode Pengiriman,Jumlah Terjual Bersih,Weekend,year_month,Total Harga
Selesai,2024-05-16 12:57:00,Online Payment,1,0,0,8.0,21000,0,108000,21000,Dki Jakarta,Food Storage & Packaging,,,J&T,Kargo,1,No,2024-05,129000
Selesai,2024-05-16 13:41:00,Kartu Kredit/Debit,1,0,0,1.0,0,10000,34120,10000,Banten,Home Organization & Living,,,SPX,Reguler,1,No,2024-05,34120
Batal,2024-05-16 14:03:00,COD (Bayar di Tempat),1,0,0,1.7,0,0,0,69400,Jambi,Home Organization & Living,Pembeli,Perlu mengubah alamat pengiriman,SPX,Hemat,1,No,2024-05,0
Batal,2024-05-16 17:26:00,Online Payment,1,0,0,0.5,0,0,0,8000,Banten,Home Organization & Living,Pembeli,Proses pembayaran sulit,Platform Default,Hemat,1,No,2024-05,0
Selesai,2024-05-16 17:37:00,COD (Bayar di Tempat),1,0,0,0.5,18000,0,40312,18000,Jawa Barat,Home Organization & Living,,,SPX,Hemat,1,No,2024-05,58312
Selesai,2024-05-16 17:39:00,Online Payment,1,0,0,1.5,16000,0,73000,16000,Dki Jakarta,Home Organization & Living,,,SPX,Hemat,1,No,2024-05,89000
Selesai,2024-05-16 19:03:00,COD (Bayar di Tempat),2,0,0,0.6,8000,0,45720,8000,Banten,Tools & Accessories,,,SPX,Hemat,2,No,2024-05,53720
Selesai,2024-05-16 19:04:00,COD (Bayar di Tempat),1,0,0,0.2,8000,0,24920,8000,Jawa Barat,Kitchen & Dining,,,SPX,Hemat,1,No,2024-05,32920
Selesai,2024-05-16 19:24:00,Saldo ShopeePay,2,0,0,1.0,8000,0,48600,8000,Banten,Home Organization & Living,,,SPX,Hemat,2,No,2024-05,56600
Selesai,2024-05-16 19:27:00,COD (Bayar di Tempat),2,0,0,0.8,49200,0,114568,49200,Kepulauan Riau,Kitchen & Dining,,,J&T,Hemat,2,No,2024-05,163768
Selesai,2024-05-16 20:48:00,Saldo ShopeePay,1,0,0,0.5,0,10000,17900,10000,Jawa Barat,Home Organization & Living,,,SPX,Hemat,1,No,2024-05,17900
Batal,2024-05-16 23:33:00,COD (Bayar di Tempat),2,0,0,0.4,0,0,0,17000,Sumatera Selatan,Kitchen & Dining,Pembeli,Ubah Pesanan yang Ada,SPX,Hemat,2,No,2024-05,0
Selesai,2024-05-17 04:25:00,COD (Bayar di Tempat),1,0,0,0.2,8000,0,23920,8000,Banten,Kitchen & Dining,,,SPX,Hemat,1,No,2024-05,31920
Batal,2024-05-17 08:07:00,SPayLater,1,0,0,4.0,0,0,0,17500,Dki Jakarta,Other,Sistem Otomatis,Penjual tidak mengatur pengiriman tepat waktu,SPX,Same Day Delivery,1,No,2024-05,0
Selesai,2024-05-17 11:20:00,Online Payment,1,0,0,1.0,10000,0,43381,10000,Jawa Barat,Home Organization & Living,,,SPX,Reguler,1,No,2024-05,53381
Selesai,2024-05-17 13:49:00,Saldo ShopeePay,1,0,0,1.0,22000,0,59800,22000,Jawa Tengah,Home Organization & Living,,,SPX,Hemat,1,No,2024-05,81800
Selesai,2024-05-17 16:02:00,SPayLater,6,0,0,1.2,34300,20000,126543,54300,Sulawesi Tengah,Kitchen & Dining,,,J&T,Hemat,6,No,2024-05,160843
Selesai,2024-05-17 18:05:00,COD (Bayar di Tempat),1,0,0,0.5,5500,10000,23296,15500,Jawa Barat,Home Organization & Living,,,SPX,Hemat,1,No,2024-05,28796
Selesai,2024-05-17 18:13:00,Online Payment,1,0,0,0.6,0,8000,25800,8000,Jawa Barat,Food Storage & Packaging,,,SPX,Hemat,1,No,2024-05,25800
Selesai,2024-05-17 18:13:00,Online Payment,1,0,0,0.6,0,8000,25800,8000,Jawa Barat,Home Organization & Living,,,SPX,Hemat,1,No,2024-05,25800
Selesai,2024-05-17 21:17:00,SeaBank Bayar Instan,1,0,0,0.5,0,10000,15119,10000,Jawa Barat,Home Organization & Living,,,SPX,Hemat,1,No,2024-05,15119
Selesai,2024-05-18 03:24:00,COD (Bayar di Tempat),2,0,0,0.4,8000,0,40520,8000,Jawa Barat,Kitchen & Dining,,,SPX,Hemat,2,Yes,2024-05,48520
Selesai,2024-05-18 05:40:00,Online Payment,1,0,0,0.5,16000,0,38800,16000,Lampung,Home Organization & Living,,,SPX,Hemat,1,Yes,2024-05,54800
Selesai,2024-05-18 08:01:00,SPayLater,1,0,0,4.0,17500,0,93185,17500,Dki Jakarta,Other,,,SPX,Same Day Delivery,1,Yes,2024-05,110685
Selesai,2024-05-18 09:05:00,COD (Bayar di Tempat),1,0,0,2.7,31000,20000,147640,51000,Sumatera Selatan,Home Organization & Living,,,SPX,Hemat,1,Yes,2024-05,178640
Selesai,2024-05-18 12:04:00,COD (Bayar di Tempat),1,0,0,0.2,4700,30000,21488,34700,Sumatera Barat,Kitchen & Dining,,,SPX,Hemat,1,Yes,2024-05,26188
Selesai,2024-05-18 12:29:00,COD (Bayar di Tempat),1,0,0,1.7,65200,0,136408,65200,Sulawesi Selatan,Home Organization & Living,,,J&T,Hemat,1,Yes,2024-05,201608
Batal,2024-05-18 12:37:00,COD (Bayar di Tempat),1,0,0,5.3,0,0,0,188000,Kalimantan Timur,Home Organization & Living,Pembeli,Ubah Pesanan yang Ada,SPX,Hemat,1,Yes,2024-05,0
Selesai,2024-05-18 12:49:00,COD (Bayar di Tempat),1,0,0,0.2,36100,0,54139,36100,Bangka Belitung,Kitchen & Dining,,,SPX,Hemat,1,Yes,2024-05,90239
Selesai,2024-05-18 14:32:00,Saldo ShopeePay,1,0,0,0.5,8000,0,28800,8000,Dki Jakarta,Home Organization & Living,,,SPX,Hemat,1,Yes,2024-05,36800
Selesai,2024-05-18 18:22:00,Saldo ShopeePay,1,0,0,0.5,8000,0,25143,8000,Dki Jakarta,Home Organization & Living,,,SPX,Hemat,1,Yes,2024-05,33143
Batal,2024-05-18 20:07:00,Online Payment,1,0,0,0.5,0,0,0,12000,Jawa Barat,Home Organization & Living,Sistem Otomatis,Lainnya,Platform Default,Hemat,1,Yes,2024-05,0
Selesai,2024-05-18 20:38:00,Saldo ShopeePay,1,0,0,1.5,17500,0,69502,17500,Banten,Home Organization & Living,,,SPX,Same Day Delivery,1,Yes,2024-05,87002
Selesai,2024-05-18 20:39:00,Saldo ShopeePay,1,0,0,0.5,8000,0,25900,8000,Jawa Barat,Home Organization & Living,,,SPX,Hemat,1,Yes,2024-05,33900
Selesai,2024-05-18 23:39:00,Saldo ShopeePay,1,0,0,0.5,8000,0,26000,8000,Banten,Home Organization & Living,,,SPX,Hemat,1,Yes,2024-05,34000
Selesai,2024-05-18 23:40:00,Kartu Kredit/Debit,1,0,0,2.8,0,16500,88412,16500,Banten,Home Organization & Living,,,SPX,Same Day Delivery,1,Yes,2024-05,88412
Selesai,2024-05-18 23:40:00,Kartu Kredit/Debit,1,0,0,2.8,0,16500,88412,16500,Banten,Other,,,SPX,Same Day Delivery,1,Yes,2024-05,88412
Selesai,2024-05-18 23:40:00,Kartu Kredit/Debit,1,1,0,2.8,0,16500,88412,16500,Banten,Kitchen & Dining,,,SPX,Same Day Delivery,0,Yes,2024-05,88412
Selesai,2024-05-18 23:40:00,Kartu Kredit/Debit,1,0,0,2.8,0,16500,88412,16500,Banten,Kitchen & Dining,,,SPX,Same Day Delivery,1,Yes,2024-05,88412
Selesai,2024-05-19 05:40:00,COD (Bayar di Tempat),2,0,0,0.4,16500,0,49360,16500,Jawa Tengah,Kitchen & Dining,,,SPX,Hemat,2,Yes,2024-05,65860
Batal,2024-05-19 08:24:00,SPayLater,7,0,0,2.1,0,0,0,16000,Dki Jakarta,Tools & Accessories,Pembeli,Perlu mengubah voucher,Platform Default,Hemat,7,Yes,2024-05,0
Selesai,2024-05-19 08:26:00,SPayLater,7,0,0,2.1,90000,20000,215625,110000,Dki Jakarta,Tools & Accessories,,,SPX,Instant Delivery,7,Yes,2024-05,305625
Selesai,2024-05-19 09:20:00,COD (Bayar di Tempat),1,0,0,1.7,29000,40000,94000,69000,Nusa Tenggara Barat,Home Organization & Living,,,SPX,Hemat,1,Yes,2024-05,123000
Selesai,2024-05-19 09:23:00,Saldo ShopeePay,1,0,0,0.5,10000,0,30410,10000,Jawa Barat,Home Organization & Living,,,SPX,Hemat,1,Yes,2024-05,40410
Selesai,2024-05-19 11:30:00,Online Payment,1,0,0,0.5,7500,0,30300,7500,Jawa Barat,Home Organization & Living,,,SPX,Hemat,1,Yes,2024-05,37800
Batal,2024-05-19 16:10:00,COD (Bayar di Tempat),8,0,0,1.2,0,0,0,31500,Nanggroe Aceh Darussalam,Kitchen & Dining,Pembeli,Lainnya/ berubah pikiran,SPX,Hemat,8,Yes,2024-05,0
Batal,2024-05-19 16:24:00,Online Payment,1,0,0,0.2,0,0,0,8000,Banten,Kitchen & Dining,Pembeli,Perlu mengubah alamat pengiriman,Platform Default,Hemat,1,Yes,2024-05,0
Batal,2024-05-19 16:34:00,Online Payment,1,0,0,0.2,0,0,0,8000,Banten,Kitchen & Dining,Sistem Otomatis,Lainnya,Platform Default,Hemat,1,Yes,2024-05,0
Selesai,2024-05-19 17:58:00,COD (Bayar di Tempat),1,0,0,0.2,8000,0,24920,8000,Dki Jakarta,Kitchen & Dining,,,SPX,Hemat,1,Yes,2024-05,32920
Batal,2024-05-19 18:38:00,COD (Bayar di Tempat),3,0,0,0.6,0,0,0,8000,Jawa Barat,Kitchen & Dining,Pembeli,Lainnya/ berubah pikiran,SPX,Hemat,3,Yes,2024-05,0
Selesai,2024-05-19 22:23:00,COD (Bayar di Tempat),1,0,0,2.3,30000,20000,120600,50000,Di Yogyakarta,Home Organization & Living,,,SPX,Hemat,1,Yes,2024-05,150600
Selesai,2024-05-19 22:23:00,COD (Bayar di Tempat),1,0,0,2.3,30000,20000,120600,50000,Di Yogyakarta,Home Organization & Living,,,SPX,Hemat,1,Yes,2024-05,150600
Selesai,2024-05-20 06:21:00,COD (Bayar di Tempat),1,0,0,0.6,11500,20000,99280,31500,Sulawesi Selatan,Kitchen & Dining,,,SPX,Hemat,1,No,2024-05,110780
Selesai,2024-05-20 08:34:00,COD (Bayar di Tempat),2,0,0,0.5,9000,0,37400,9000,Jawa Barat,Food Storage & Packaging,,,SPX,Hemat,2,No,2024-05,46400
Selesai,2024-05-20 10:06:00,Saldo ShopeePay,1,0,0,3.4,17500,0,36500,17500,Banten,Kitchen & Dining,,,SPX,Same Day Delivery,1,No,2024-05,54000
Batal,2024-05-20 11:40:00,SPayLater,1,0,0,2.6,0,0,0,24000,Jawa Barat,Home Organization & Living,Pembeli,Ubah Pesanan yang Ada,SPX,Hemat,1,No,2024-05,0
Selesai,2024-05-20 13:36:00,COD (Bayar di Tempat),2,0,0,1.0,7500,15000,44160,22500,Jawa Tengah,Home Organization & Living,,,SPX,Hemat,2,No,2024-05,51660
Selesai,2024-05-20 14:44:00,SPayLater,1,0,0,0.5,8000,0,28583,8000,Banten,Home Organization & Living,,,SPX,Hemat,1,No,2024-05,36583
Selesai,2024-05-20 16:00:00,Saldo ShopeePay,16,0,0,8.0,1000,20000,272627,21000,Dki Jakarta,Home Organization & Living,,,J&T,Kargo,16,No,2024-05,273627
Selesai,2024-05-20 17:25:00,COD (Bayar di Tempat),1,0,0,0.2,0,8000,7240,8000,Banten,Home Organization & Living,,,SPX,Hemat,1,No,2024-05,7240
Selesai,2024-05-20 18:01:00,SPayLater,1,0,0,0.5,0,8000,13802,8000,Jawa Barat,Home Organization & Living,,,SPX,Hemat,1,No,2024-05,13802
Selesai,2024-05-20 18:43:00,SPayLater,7,0,0,2.1,11000,20000,135835,31000,Jawa Tengah,Tools & Accessories,,,SPX,Hemat,7,No,2024-05,146835
Selesai,2024-05-20 19:57:00,Online Payment,4,0,0,2.0,16000,0,98200,16000,Jawa Barat,Home Organization & Living,,,SPX,Hemat,4,No,2024-05,114200
Selesai,2024-05-21 00:00:00,SeaBank Bayar Instan,1,0,0,0.5,0,10000,10800,10000,Jawa Barat,Home Organization & Living,,,SPX,Hemat,1,No,2024-05,10800
Selesai,2024-05-21 01:02:00,COD (Bayar di Tempat),6,0,0,1.8,34600,30000,143000,64599,Lampung,Tools & Accessories,,,SPX,Hemat,6,No,2024-05,177600
Selesai,2024-05-21 01:12:00,COD (Bayar di Tempat),1,0,0,0.5,0,8000,18576,8000,Dki Jakarta,Home Organization & Living,,,SPX,Hemat,1,No,2024-05,18576
Selesai,2024-05-21 07:43:00,COD (Bayar di Tempat),1,0,0,1.0,8000,0,35762,8000,Jawa Barat,Home Organization & Living,,,SPX,Hemat,1,No,2024-05,43762
Selesai,2024-05-21 08:07:00,Online Payment,2,0,0,1.0,25000,0,66012,25000,Dki Jakarta,Home Organization & Living,,,SPX,Same Day Delivery,2,No,2024-05,91012
Selesai,2024-05-21 09:39:00,SPayLater,1,0,0,12.0,0,34000,1358395,34000,Dki Jakarta,Tools & Accessories,,,GoSend,Instant Delivery,1,No,2024-05,1358395
Selesai,2024-05-21 09:57:00,Saldo ShopeePay,1,0,0,0.5,0,8000,18000,8000,Dki Jakarta,Home Organization & Living,,,SPX,Hemat,1,No,2024-05,18000
Selesai,2024-05-21 09:58:00,Saldo ShopeePay,1,0,0,1.0,10000,0,47800,10000,Jawa Barat,Home Organization & Living,,,SPX,Reguler,1,No,2024-05,57800
Selesai,2024-05-21 10:19:00,SPayLater,1,0,0,1.3,10000,0,68014,10000,Dki Jakarta,Other,,,J&T,Reguler,1,No,2024-05,78014
Selesai,2024-05-21 10:19:00,SPayLater,1,0,0,1.3,10000,0,68014,10000,Dki Jakarta,Home Organization & Living,,,J&T,Reguler,1,No,2024-05,78014
Selesai,2024-05-21 10:19:00,SPayLater,1,0,0,1.3,10000,0,68014,10000,Dki Jakarta,Bathroom & Cleaning,,,J&T,Reguler,1,No,2024-05,78014
Selesai,2024-05-21 11:44:00,COD (Bayar di Tempat),1,0,0,0.5,0,9500,18576,9500,Jawa Barat,Home Organization & Living,,,SPX,Reguler,1,No,2024-05,18576
Selesai,2024-05-21 12:20:00,Saldo ShopeePay,1,0,0,1.2,0,10000,86000,10000,Jawa Barat,Food Storage & Packaging,,,SPX,Reguler,1,No,2024-05,86000
Selesai,2024-05-21 12:23:00,Online Payment,14,0,0,5.6,48000,20000,243080,68000,Dki Jakarta,Food Storage & Packaging,,,GoSend,Instant Delivery,14,No,2024-05,291080
Batal,2024-05-21 13:08:00,Saldo ShopeePay,1,0,0,7.0,0,0,0,59000,Dki Jakarta,Other,Sistem Otomatis,Lainnya,Platform Default,Instant Delivery,1,No,2024-05,0
Selesai,2024-05-21 13:11:00,Saldo ShopeePay,1,0,0,7.0,39000,20000,139935,59000,Dki Jakarta,Other,,,SPX,Instant Delivery,1,No,2024-05,178935
Batal,2024-05-21 13:28:00,COD (Bayar di Tempat),1,0,0,0.5,0,0,0,33300,Sulawesi Selatan,Home Organization & Living,Pembeli,Perlu mengubah alamat pengiriman,SPX,Hemat,1,No,2024-05,0
Selesai,2024-05-21 13:56:00,COD (Bayar di Tempat),1,0,0,0.2,18500,0,35840,18500,Bangka Belitung,Kitchen & Dining,,,SPX,Pick Up Point,1,No,2024-05,54340
Selesai,2024-05-21 14:04:00,COD (Bayar di Tempat),1,0,0,0.5,0,33300,13900,33300,Sulawesi Selatan,Home Organization & Living,,,SPX,Hemat,1,No,2024-05,13900
Selesai,2024-05-21 14:18:00,COD (Bayar di Tempat),1,0,0,0.2,13000,0,30120,13000,Banten,Kitchen & Dining,,,SPX,Hemat,1,No,2024-05,43120
Selesai,2024-05-21 18:23:00,COD (Bayar di Tempat),2,0,0,0.4,3300,30000,35632,33300,Sulawesi Selatan,Kitchen & Dining,,,SPX,Hemat,2,No,2024-05,38932
Selesai,2024-05-21 18:49:00,COD (Bayar di Tempat),1,0,0,0.3,8000,0,24920,8000,Banten,Kitchen & Dining,,,SPX,Hemat,1,No,2024-05,32920
Selesai,2024-05-21 20:09:00,COD (Bayar di Tempat),1,0,0,0.4,8000,0,34176,8000,Banten,Kitchen & Dining,,,SPX,Hemat,1,No,2024-05,42176
Selesai,2024-05-21 20:09:00,COD (Bayar di Tempat),1,0,0,0.4,8000,0,34176,8000,Banten,Other,,,SPX,Hemat,1,No,2024-05,42176
Batal,2024-05-21 20:13:00,COD (Bayar di Tempat),1,0,0,0.5,0,0,0,8000,Jawa Barat,Home Organization & Living,Pembeli,Ubah Pesanan yang Ada,SPX,Hemat,1,No,2024-05,0
Selesai,2024-05-21 23:21:00,COD (Bayar di Tempat),1,0,0,0.5,0,8000,18576,8000,Jawa Barat,Home Organization & Living,,,SPX,Hemat,1,No,2024-05,18576
Selesai,2024-05-22 07:37:00,Online Payment,1,0,0,4.0,25000,0,402000,25000,Jawa Tengah,Tools & Accessories,,,J&T,Kargo,1,No,2024-05,427000
Batal,2024-05-22 07:56:00,Online Payment,1,0,0,0.5,0,0,0,8000,Dki Jakarta,Home Organization & Living,Sistem Otomatis,Lainnya,Platform Default,Hemat,1,No,2024-05,0
Selesai,2024-05-22 09:20:00,Saldo ShopeePay,2,0,0,1.0,8000,0,48600,8000,Banten,Home Organization & Living,,,SPX,Hemat,2,No,2024-05,56600
Selesai,2024-05-22 10:11:00,COD (Bayar di Tempat),1,0,0,0.2,7500,0,24920,7500,Banten,Kitchen & Dining,,,SPX,Hemat,1,No,2024-05,32420
Selesai,2024-05-22 10:12:00,Saldo ShopeePay,1,0,0,0.5,8000,0,25900,8000,Dki Jakarta,Home Organization & Living,,,SPX,Hemat,1,No,2024-05,33900
Selesai,2024-05-22 10:50:00,COD (Bayar di Tempat),1,0,0,0.2,34500,0,53000,34500,Sumatera Utara,Kitchen & Dining,,,SPX,Hemat,1,No,2024-05,87500
Selesai,2024-05-22 11:31:00,Saldo ShopeePay,1,0,0,0.5,8000,0,28800,8000,Dki Jakarta,Home Organization & Living,,,SPX,Hemat,1,No,2024-05,36800
Selesai,2024-05-22 11:37:00,Saldo ShopeePay,1,0,0,1.0,8000,0,48935,8000,Jawa Barat,Home Organization & Living,,,SPX,Hemat,1,No,2024-05,56935
Selesai,2024-05-22 14:45:00,Saldo ShopeePay,5,0,0,1.5,25000,20000,113500,45000,Lampung,Tools & Accessories,,,SPX,Pick Up Point,5,No,2024-05,138500
Selesai,2024-05-22 21:23:00,COD (Bayar di Tempat),5,0,0,1.5,16000,20000,108640,36000,Jawa Tengah,Tools & Accessories,,,SPX,Hemat,5,No,2024-05,124640
Selesai,2024-05-22 23:11:00,SeaBank Bayar Instan,2,0,0,1.0,1500,10000,26300,11500,Jawa Barat,Home Organization & Living,,,SPX,Hemat,2,No,2024-05,27800
Selesai,2024-05-23 06:31:00,COD (Bayar di Tempat),1,0,0,1.0,0,9000,19500,9000,Jawa Barat,Food Storage & Packaging,,,SPX,Hemat,1,No,2024-05,19500
Batal,2024-05-23 07:52:00,Saldo ShopeePay,1,0,0,2.2,0,0,0,66800,Kalimantan Selatan,Home Organization & Living,Sistem Otomatis,Lainnya,Platform Default,Hemat,1,No,2024-05,0
Batal,2024-05-23 07:52:00,Saldo ShopeePay,2,0,0,2.2,0,0,0,66800,Kalimantan Selatan,Home Organization & Living,Sistem Otomatis,Lainnya,Platform Default,Hemat,2,No,2024-05,0
Batal,2024-05-23 07:52:00,Saldo ShopeePay,3,0,0,2.2,0,0,0,66800,Kalimantan Selatan,Home Organization & Living,Sistem Otomatis,Lainnya,Platform Default,Hemat,3,No,2024-05,0
Batal,2024-05-23 07:52:00,Saldo ShopeePay,1,0,0,2.2,0,0,0,66800,Kalimantan Selatan,Kitchen & Dining,Sistem Otomatis,Lainnya,Platform Default,Hemat,1,No,2024-05,0
Selesai,2024-05-23 09:09:00,Saldo ShopeePay,1,0,0,1.65,16000,0,79695,16000,Jawa Barat,Bathroom & Cleaning,,,SPX,Hemat,1,No,2024-05,95695
Selesai,2024-05-23 09:09:00,Saldo ShopeePay,1,0,0,1.65,16000,0,79695,16000,Jawa Barat,Home Organization & Living,,,SPX,Hemat,1,No,2024-05,95695
Selesai,2024-05-23 09:09:00,Saldo ShopeePay,1,0,0,1.65,16000,0,79695,16000,Jawa Barat,Home Organization & Living,,,SPX,Hemat,1,No,2024-05,95695
Selesai,2024-05-23 09:59:00,Saldo ShopeePay,1,0,0,5.55,43000,0,170720,43000,Banten,Other,,,SPX,Instant Delivery,1,No,2024-05,213720
Selesai,2024-05-23 09:59:00,Saldo ShopeePay,2,0,0,5.55,43000,0,170720,43000,Banten,Bathroom & Cleaning,,,SPX,Instant Delivery,2,No,2024-05,213720
Selesai,2024-05-23 09:59:00,Saldo ShopeePay,1,0,0,5.55,43000,0,170720,43000,Banten,Home Organization & Living,,,SPX,Instant Delivery,1,No,2024-05,213720
Selesai,2024-05-23 10:07:00,SPayLater,10,0,0,2.5,8500,20000,142937,28500,Banten,Food Storage & Packaging,,,SPX,Same Day Delivery,10,No,2024-05,151437
Selesai,2024-05-23 14:31:00,Saldo ShopeePay,1,0,0,1.7,16000,0,26000,16000,Banten,Kitchen & Dining,,,SPX,Hemat,1,No,2024-05,42000
Selesai,2024-05-23 14:45:00,COD (Bayar di Tempat),1,0,0,0.5,8000,0,29912,8000,Dki Jakarta,Home Organization & Living,,,SPX,Hemat,1,No,2024-05,37912
Selesai,2024-05-23 15:00:00,COD (Bayar di Tempat),1,0,0,1.7,16000,0,85890,16000,Dki Jakarta,Home Organization & Living,,,SPX,Hemat,1,No,2024-05,101890
Batal,2024-05-23 15:06:00,COD (Bayar di Tempat),2,0,0,1.0,0,0,0,8000,Jawa Barat,Home Organization & Living,Sistem Otomatis,Pengiriman gagal,SPX,Hemat,2,No,2024-05,0
Batal,2024-05-23 16:22:00,COD (Bayar di Tempat),4,0,0,0.8,0,0,0,8000,Jawa Barat,Kitchen & Dining,Sistem Otomatis,Penjual gagal mengirimkan pesanan tepat waktu,SPX,Hemat,4,No,2024-05,0
Selesai,2024-05-23 16:38:00,COD (Bayar di Tempat),1,0,0,0.5,9500,0,31472,9500,Jawa Barat,Home Organization & Living,,,SPX,Hemat,1,No,2024-05,40972
Selesai,2024-05-23 17:29:00,COD (Bayar di Tempat),1,0,0,0.2,0,8000,16600,8000,Dki Jakarta,Kitchen & Dining,,,SPX,Hemat,1,No,2024-05,16600
Selesai,2024-05-23 18:33:00,Online Payment,1,0,0,0.25,9000,0,25500,9000,Jawa Barat,Food Storage & Packaging,,,SPX,Hemat,1,No,2024-05,34500
Selesai,2024-05-23 19:17:00,COD (Bayar di Tempat),1,0,0,0.5,0,17000,16900,17000,Jawa Barat,Home Organization & Living,,,SPX,Hemat,1,No,2024-05,16900
Selesai,2024-05-23 20:01:00,COD (Bayar di Tempat),20,0,0,4.0,48000,20000,186120,68000,Jawa Barat,Kitchen & Dining,,,SPX,Hemat,20,No,2024-05,234120
Batal,2024-05-23 20:35:00,COD (Bayar di Tempat),3,0,0,0.6,0,0,0,8000,Jawa Barat,Kitchen & Dining,Pembeli,Lainnya/ berubah pikiran,SPX,Hemat,3,No,2024-05,0
Selesai,2024-05-23 21:07:00,COD (Bayar di Tempat),1,0,0,1.0,9000,0,30640,9000,Jawa Barat,Food Storage & Packaging,,,SPX,Hemat,1,No,2024-05,39640
Selesai,2024-05-23 22:20:00,COD (Bayar di Tempat),1,0,0,0.5,0,13000,19800,13000,Jawa Barat,Home Organization & Living,,,SPX,Reguler,1,No,2024-05,19800
Batal,2024-05-24 00:08:00,COD (Bayar di Tempat),1,0,0,0.5,0,0,0,8000,Dki Jakarta,Home Organization & Living,Pembeli,Ubah Pesanan yang Ada,SPX,Hemat,1,No,2024-05,0
Selesai,2024-05-24 04:21:00,Saldo ShopeePay,1,0,0,0.5,8000,0,27942,8000,Dki Jakarta,Home Organization & Living,,,SPX,Hemat,1,No,2024-05,35942
Selesai,2024-05-24 05:56:00,COD (Bayar di Tempat),2,0,0,1.0,17000,0,53832,17000,Jawa Barat,Home Organization & Living,,,SPX,Hemat,2,No,2024-05,70832
Selesai,2024-05-24 08:31:00,COD (Bayar di Tempat),1,0,0,0.5,8000,0,29912,8000,Dki Jakarta,Home Organization & Living,,,SPX,Hemat,1,No,2024-05,37912
Selesai,2024-05-24 09:15:00,Online Payment,1,0,0,0.5,18000,0,37000,18000,Dki Jakarta,Home Organization & Living,,,JNE,Express,1,No,2024-05,55000
Batal,2024-05-24 10:01:00,SPayLater,1,0,0,0.5,0,0,0,10000,Jawa Barat,Home Organization & Living,Pembeli,Perlu mengubah pesanan,Platform Default,Hemat,1,No,2024-05,0
Selesai,2024-05-24 10:20:00,COD (Bayar di Tempat),1,0,0,0.5,10000,0,28976,10000,Jawa Barat,Home Organization & Living,,,SPX,Hemat,1,No,2024-05,38976
Selesai,2024-05-24 10:29:00,Online Payment,7,0,0,0.28,8000,0,52000,8000,Jawa Barat,Kitchen & Dining,,,SPX,Hemat,7,No,2024-05,60000
Batal,2024-05-24 10:47:00,COD (Bayar di Tempat),1,0,0,0.5,0,0,0,8000,Banten,Home Organization & Living,Pembeli,Ubah Pesanan yang Ada,SPX,Hemat,1,No,2024-05,0
Selesai,2024-05-24 11:09:00,COD (Bayar di Tempat),1,0,0,0.5,9500,0,30472,9500,Banten,Home Organization & Living,,,SPX,Reguler,1,No,2024-05,39972
Selesai,2024-05-24 11:45:00,SPayLater,1,0,0,1.7,1000,15000,68291,16000,Banten,Home Organization & Living,,,SPX,Hemat,1,No,2024-05,69291
Selesai,2024-05-24 11:52:00,COD (Bayar di Tempat),1,0,0,0.5,8000,0,27000,8000,Banten,Home Organization & Living,,,SPX,Hemat,1,No,2024-05,35000
Selesai,2024-05-24 13:20:00,COD (Bayar di Tempat),1,0,0,0.5,8000,0,29912,8000,Jawa Barat,Home Organization & Living,,,SPX,Hemat,1,No,2024-05,37912
Selesai,2024-05-24 13:41:00,COD (Bayar di Tempat),2,0,0,1.0,8000,0,44472,8000,Dki Jakarta,Home Organization & Living,,,SPX,Hemat,2,No,2024-05,52472
Selesai,2024-05-24 15:18:00,COD (Bayar di Tempat),1,0,0,0.5,0,8000,18576,8000,Jawa Barat,Home Organization & Living,,,SPX,Hemat,1,No,2024-05,18576
Selesai,2024-05-24 15:51:00,COD (Bayar di Tempat),1,0,0,0.5,10000,0,27000,10000,Jawa Barat,Home Organization & Living,,,SPX,Hemat,1,No,2024-05,37000
Selesai,2024-05-24 16:27:00,Saldo ShopeePay,1,0,0,0.5,8000,0,32000,8000,Dki Jakarta,Home Organization & Living,,,SPX,Hemat,1,No,2024-05,40000
Selesai,2024-05-24 17:33:00,Online Payment,1,0,0,0.25,9000,0,24500,9000,Jawa Barat,Food Storage & Packaging,,,SPX,Hemat,1,No,2024-05,33500
Selesai,2024-05-24 18:26:00,COD (Bayar di Tempat),1,0,0,0.5,2000,10000,23672,12000,Jawa Barat,Home Organization & Living,,,SPX,Hemat,1,No,2024-05,25672
Selesai,2024-05-24 18:41:00,COD (Bayar di Tempat),1,0,0,0.08,8000,0,15040,8000,Banten,Tools & Accessories,,,SPX,Hemat,1,No,2024-05,23040
Selesai,2024-05-24 19:36:00,Online Payment,1,0,0,0.5,2000,10000,20900,12000,Jawa Barat,Home Organization & Living,,,SPX,Hemat,1,No,2024-05,22900
Selesai,2024-05-24 21:37:00,COD (Bayar di Tempat),1,0,0,0.2,0,8000,17120,8000,Jawa Barat,Kitchen & Dining,,,SPX,Hemat,1,No,2024-05,17120
